graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,1,6.0,0.07894736842105263,2.0,48,4,48,"[T5 W: 0, T11 W: 6.0]",original
erdos-renyi,25,1,16.0,0.07272727272727272,1.5272727272727273,48,4,48,"[T15 W: 0, T10 W: 16.0]",original
erdos-renyi,25,1,18.0,0.14754098360655737,1.6065573770491803,48,2,48,"[T0 W: 0, T22 W: 18.0]",original
erdos-renyi,25,1,16.0,0.07547169811320754,1.6981132075471699,48,4,48,"[T15 W: 0, T2 W: 16.0]",original
erdos-renyi,25,1,18.0,0.1125,1.6625,48,4,48,"[T8 W: 0, T13 W: 18.0]",original
erdos-renyi,25,2,18.0,0.06293706293706294,1.6153846153846154,48,6,48,"[T17 W: 0, T4 W: 18.0]",original
erdos-renyi,25,2,18.0,0.058823529411764705,1.4313725490196079,48,4,48,"[T21 W: 0, T13 W: 18.0]",original
erdos-renyi,25,2,16.0,0.06722689075630252,1.7563025210084033,48,5,48,"[T24 W: 0, T3 W: 16.0]",original
erdos-renyi,25,2,16.0,0.09302325581395349,1.755813953488372,48,4,48,"[T18 W: 0, T0 W: 16.0]",original
erdos-renyi,25,2,18.0,0.06164383561643835,1.547945205479452,48,5,48,"[T16 W: 0, T7 W: 18.0]",original
erdos-renyi,25,3,18.0,0.047872340425531915,1.627659574468085,48,7,48,"[T10 W: 0, T8 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04035874439461883,1.3139013452914798,48,6,48,"[T0 W: 0, T14 W: 18.0]",original
erdos-renyi,25,3,17.0,0.04521276595744681,1.6542553191489362,48,8,48,"[T14 W: 0, T10 W: 17.0]",original
erdos-renyi,25,3,18.0,0.05,1.7166666666666666,48,11,48,"[T14 W: 0, T13 W: 18.0]",original
erdos-renyi,25,3,14.0,0.05263157894736842,1.481203007518797,48,5,48,"[T1 W: 0, T13 W: 14.0]",original
erdos-renyi,25,4,18.0,0.034220532319391636,1.4106463878326996,48,8,48,"[T6 W: 0, T14 W: 18.0]",original
erdos-renyi,25,4,18.0,0.028846153846153848,1.483974358974359,48,9,48,"[T11 W: 0, T3 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03333333333333333,1.4592592592592593,48,9,48,"[T7 W: 0, T20 W: 18.0]",original
erdos-renyi,25,4,17.0,0.03512396694214876,1.5537190082644627,48,10,48,"[T0 W: 0, T4 W: 17.0]",original
erdos-renyi,25,4,18.0,0.046632124352331605,1.461139896373057,48,7,48,"[T3 W: 0, T14 W: 18.0]",original
erdos-renyi,25,5,18.0,0.03409090909090909,1.4659090909090908,48,8,48,"[T6 W: 0, T4 W: 18.0]",original
