graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,max_route_len,type 
barabasi-albert,50,1,18.0,0.037037037037037035,1.5349794238683128,12,11,6d,"[T4 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03461538461538462,1.4692307692307693,12,10,6d,"[T3 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,1,16.0,0.031746031746031744,1.5396825396825398,12,12,6d,"[T2 W: 0, T22 W: 16.0]",2,original
barabasi-albert,50,1,18.0,0.04017857142857143,1.5625,12,9,6d,"[T16 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.016822429906542057,1.4504672897196262,24,14,6d,"[T1 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.01991150442477876,1.5309734513274336,24,11,6d,"[T17 W: 0, T43 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.017241379310344827,1.4540229885057472,24,13,6d,"[T0 W: 0, T43 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.019230769230769232,1.4636752136752136,24,15,6d,"[T3 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.019650655021834062,1.48471615720524,24,17,6d,"[T28 W: 0, T48 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01267605633802817,1.4732394366197183,36,15,6d,"[T5 W: 0, T25 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012345679012345678,1.4471879286694103,36,16,6d,"[T5 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.011873350923482849,1.4815303430079156,36,15,6d,"[T4 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01308139534883721,1.4912790697674418,36,17,6d,"[T3 W: 0, T46 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012987012987012988,1.4617604617604618,36,19,6d,"[T17 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010123734533183352,1.4465691788526434,42,18,6d,"[T4 W: 0, T29 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009656652360515022,1.4914163090128756,42,22,6d,"[T4 W: 0, T34 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009268795056642637,1.4418125643666324,42,19,6d,"[T8 W: 0, T41 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010285714285714285,1.4685714285714286,42,22,6d,"[T1 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009750812567713976,1.438786565547129,42,15,6d,"[T16 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.00841908325537886,1.4780168381665109,54,17,6d,"[T1 W: 0, T35 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.0078397212543554,1.4294425087108014,54,20,6d,"[T8 W: 0, T21 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007985803016858917,1.427684117125111,54,21,6d,"[T5 W: 0, T39 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007929515418502203,1.4528634361233481,54,19,6d,"[T2 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.008,1.4702222222222223,54,20,6d,"[T0 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006792452830188679,1.4633962264150944,66,24,6d,"[T9 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006726457399103139,1.4245142002989537,66,21,6d,"[T2 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006756756756756757,1.4662162162162162,66,23,6d,"[T1 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006632277081798084,1.4222549742078114,66,23,6d,"[T0 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.00683371298405467,1.4738041002277904,66,22,6d,"[T2 W: 0, T48 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006373937677053824,1.4008498583569404,72,25,6d,"[T5 W: 0, T44 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005897771952817824,1.4501965923984272,72,20,6d,"[T6 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006068779501011463,1.403910991233985,72,23,6d,"[T2 W: 0, T44 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006020066889632107,1.431438127090301,72,22,6d,"[T0 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006024096385542169,1.4424364123159303,72,23,6d,"[T20 W: 0, T5 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.0052417006406523005,1.4140943506115318,78,22,6d,"[T8 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005447941888619854,1.4279661016949152,78,21,6d,"[T1 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.0055900621118012426,1.4080745341614906,78,24,6d,"[T0 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005253940455341506,1.4489200233508466,78,24,6d,"[T3 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005113636363636364,1.419318181818182,78,23,6d,"[T0 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004774535809018567,1.4355437665782493,90,24,6d,"[T4 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004975124378109453,1.4228855721393034,90,24,6d,"[T0 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004817987152034261,1.3950749464668095,90,25,6d,"[T24 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004689942678478374,1.4075039082855654,90,25,6d,"[T0 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004928806133625411,1.4227820372398685,90,24,6d,"[T2 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0045045045045045045,1.401901901901902,96,24,6d,"[T20 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0046439628482972135,1.3880288957688338,96,23,6d,"[T13 W: 0, T5 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004442250740375123,1.4195459032576505,96,25,6d,"[T28 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0044932601098352475,1.3869196205691463,96,24,6d,"[T2 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004568527918781726,1.396954314720812,96,25,6d,"[T0 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.0379746835443038,1.481012658227848,16,11,8d,"[T6 W: 0, T23 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.036885245901639344,1.5327868852459017,16,9,8d,"[T0 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03474903474903475,1.4247104247104247,16,7,8d,"[T8 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,1,15.0,0.033185840707964605,1.4955752212389382,16,15,8d,"[T0 W: 0, T24 W: 15.0]",2,original
barabasi-albert,50,1,18.0,0.03501945525291829,1.490272373540856,16,14,8d,"[T5 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.01939655172413793,1.4827586206896552,32,14,8d,"[T13 W: 0, T21 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.017208413001912046,1.4952198852772467,32,16,8d,"[T0 W: 0, T6 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.019867549668874173,1.4591611479028697,32,21,8d,"[T5 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.017077798861480076,1.4705882352941178,32,13,8d,"[T1 W: 0, T19 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.018711018711018712,1.4802494802494803,32,10,8d,"[T10 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012178619756427604,1.4884979702300405,48,17,8d,"[T1 W: 0, T21 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012482662968099861,1.4618585298196949,48,18,8d,"[T0 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012640449438202247,1.452247191011236,48,14,8d,"[T0 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01278409090909091,1.4744318181818181,48,17,8d,"[T3 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012195121951219513,1.429539295392954,48,14,8d,"[T9 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009868421052631578,1.4528508771929824,56,18,8d,"[T10 W: 0, T2 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010033444816053512,1.4816053511705685,56,20,8d,"[T0 W: 0, T20 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.00974025974025974,1.448051948051948,56,21,8d,"[T1 W: 0, T42 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010033444816053512,1.4481605351170568,56,16,8d,"[T1 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010146561443066516,1.4735062006764374,56,17,8d,"[T2 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007765314926660914,1.4771354616048318,72,21,8d,"[T17 W: 0, T19 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007894736842105263,1.474561403508772,72,21,8d,"[T3 W: 0, T43 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.00779896013864818,1.4575389948006932,72,19,8d,"[T1 W: 0, T46 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007853403141361256,1.4572425828970332,72,21,8d,"[T3 W: 0, T41 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007964601769911504,1.424778761061947,72,22,8d,"[T0 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006588579795021962,1.4546120058565153,88,20,8d,"[T2 W: 0, T23 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.007081038552321007,1.4586939417781275,88,23,8d,"[T4 W: 0, T13 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.00677710843373494,1.4691265060240963,88,21,8d,"[T5 W: 0, T24 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006701414743112435,1.4355919583023082,88,21,8d,"[T13 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.007058823529411765,1.4180392156862744,88,21,8d,"[T1 W: 0, T23 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006232686980609419,1.42797783933518,96,23,8d,"[T7 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005840363400389357,1.4308890330953925,96,22,8d,"[T32 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.0062413314840499305,1.4070735090152566,96,24,8d,"[T17 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005886200130804447,1.4519293655984304,96,23,8d,"[T4 W: 0, T18 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006194081211286993,1.432897453544391,96,23,8d,"[T6 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.0054446460980036296,1.4585601935874168,104,22,8d,"[T0 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005545286506469501,1.4695009242144177,104,23,8d,"[T9 W: 0, T4 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005226480836236934,1.4303135888501741,104,23,8d,"[T0 W: 0, T42 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005284791544333529,1.4274809160305344,104,22,8d,"[T14 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005312868949232586,1.422077922077922,104,22,8d,"[T1 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004945054945054945,1.4131868131868133,120,23,8d,"[T11 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004986149584487534,1.4249307479224376,120,24,8d,"[T1 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004714510214772132,1.4216867469879517,120,23,8d,"[T25 W: 0, T2 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004923413566739606,1.4168490153172866,120,24,8d,"[T33 W: 0, T4 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004875406283856988,1.4257854821235103,120,24,8d,"[T8 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004545454545454545,1.406060606060606,128,24,8d,"[T16 W: 0, T9 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004418262150220913,1.4040255277368678,128,24,8d,"[T11 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004466501240694789,1.3970223325062034,128,24,8d,"[T3 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004518072289156626,1.3880522088353413,128,25,8d,"[T25 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004543160020191822,1.4068652195860676,128,24,8d,"[T11 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.04017857142857143,1.4910714285714286,20,14,10d,"[T0 W: 0, T42 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03829787234042553,1.4893617021276595,20,10,10d,"[T0 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03829787234042553,1.5063829787234042,20,15,10d,"[T0 W: 0, T35 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.037037037037037035,1.4526748971193415,20,15,10d,"[T0 W: 0, T48 W: 18.0]",1,original
barabasi-albert,50,1,16.0,0.03669724770642202,1.5091743119266054,20,11,10d,"[T0 W: 0, T31 W: 16.0]",1,original
barabasi-albert,50,2,18.0,0.01859504132231405,1.5165289256198347,40,15,10d,"[T1 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.01935483870967742,1.4774193548387098,40,11,10d,"[T2 W: 0, T41 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.019867549668874173,1.4988962472406182,40,16,10d,"[T1 W: 0, T21 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.018218623481781375,1.4757085020242915,40,15,10d,"[T25 W: 0, T34 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.018255578093306288,1.436105476673428,40,11,10d,"[T1 W: 0, T6 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01300578034682081,1.4609826589595376,60,21,10d,"[T2 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.013215859030837005,1.447870778267254,60,12,10d,"[T9 W: 0, T38 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012228260869565218,1.451086956521739,60,16,10d,"[T0 W: 0, T29 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012711864406779662,1.4576271186440677,60,18,10d,"[T0 W: 0, T42 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01291248206599713,1.490674318507891,60,16,10d,"[T3 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009503695881731784,1.4413938753959874,70,21,10d,"[T4 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.00967741935483871,1.424731182795699,70,19,10d,"[T0 W: 0, T39 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010227272727272727,1.4761363636363636,70,18,10d,"[T5 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009900990099009901,1.4521452145214522,70,19,10d,"[T1 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009365244536940686,1.4786680541103017,70,21,10d,"[T9 W: 0, T46 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007978723404255319,1.4592198581560283,90,20,10d,"[T1 W: 0, T20 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007908611599297012,1.436731107205624,90,23,10d,"[T2 W: 0, T42 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007978723404255319,1.452127659574468,90,20,10d,"[T8 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007985803016858917,1.4338952972493346,90,20,10d,"[T0 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.008174386920980926,1.4314259763851045,90,21,10d,"[T6 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006583760058522311,1.4235552304316021,110,20,10d,"[T1 W: 0, T18 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006838905775075988,1.4354103343465046,110,17,10d,"[T8 W: 0, T33 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.007317073170731708,1.43739837398374,110,20,10d,"[T0 W: 0, T43 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006507592190889371,1.4316702819956617,110,21,10d,"[T1 W: 0, T23 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.007142857142857143,1.4412698412698413,110,21,10d,"[T12 W: 0, T2 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.0056568196103079825,1.4047768698931489,120,22,10d,"[T1 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005836575875486381,1.3813229571984436,120,22,10d,"[T0 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006044325050369375,1.4116856950973808,120,20,10d,"[T2 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006189821182943604,1.420220082530949,120,22,10d,"[T4 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.0058823529411764705,1.422875816993464,120,22,10d,"[T2 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005263157894736842,1.4064327485380117,130,22,10d,"[T0 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005428226779252111,1.4071170084439084,130,23,10d,"[T1 W: 0, T48 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.00533175355450237,1.4123222748815165,130,23,10d,"[T1 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.0050991501416430595,1.405099150141643,130,22,10d,"[T0 W: 0, T24 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005151688609044075,1.4476244991413851,130,24,10d,"[T11 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004947773501924134,1.3908741066520065,150,23,10d,"[T15 W: 0, T5 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.0049504950495049506,1.4191419141914192,150,25,10d,"[T15 W: 0, T7 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004828326180257511,1.3932403433476395,150,24,10d,"[T10 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004915346805024577,1.4554888039322775,150,24,10d,"[T4 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.005076142131979695,1.4145516074450084,150,23,10d,"[T12 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004377431906614786,1.4041828793774318,160,24,10d,"[T13 W: 0, T6 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0047194546407970635,1.3932878867330887,160,24,10d,"[T34 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004339440694310511,1.401639344262295,160,25,10d,"[T6 W: 0, T44 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0045090180360721445,1.405310621242485,160,24,10d,"[T24 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004651162790697674,1.426356589147287,160,26,10d,"[T14 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.04035874439461883,1.4977578475336324,24,13,12d,"[T2 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03515625,1.5,24,13,12d,"[T6 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.037815126050420166,1.5126050420168067,24,14,12d,"[T1 W: 0, T22 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.04090909090909091,1.5,24,13,12d,"[T1 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,1,18.0,0.03765690376569038,1.502092050209205,24,9,12d,"[T30 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.020454545454545454,1.4795454545454545,48,13,12d,"[T15 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.017543859649122806,1.4814814814814814,48,12,12d,"[T3 W: 0, T29 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.01761252446183953,1.4735812133072408,48,13,12d,"[T2 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.020833333333333332,1.4930555555555556,48,13,12d,"[T4 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,2,18.0,0.018480492813141684,1.4271047227926077,48,13,12d,"[T0 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012552301255230125,1.4783821478382149,72,17,12d,"[T6 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.013157894736842105,1.4839181286549707,72,18,12d,"[T2 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01267605633802817,1.4690140845070423,72,17,12d,"[T4 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.01267605633802817,1.4774647887323944,72,17,12d,"[T1 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,3,18.0,0.012893982808022923,1.4527220630372493,72,13,12d,"[T4 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010044642857142858,1.4765625,84,21,12d,"[T3 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.010380622837370242,1.419838523644752,84,19,12d,"[T2 W: 0, T41 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.01,1.4755555555555555,84,15,12d,"[T24 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.00949367088607595,1.4409282700421941,84,20,12d,"[T0 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,4,18.0,0.009574468085106383,1.4414893617021276,84,17,12d,"[T1 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.008442776735459663,1.4634146341463414,108,23,12d,"[T1 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.008450704225352112,1.4338028169014085,108,19,12d,"[T1 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.00831792975970425,1.4621072088724585,108,20,12d,"[T4 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.007531380753138075,1.4543933054393305,108,21,12d,"[T10 W: 0, T35 W: 18.0]",1,original
barabasi-albert,50,5,18.0,0.008256880733944955,1.4541284403669725,108,21,12d,"[T2 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006721433905899925,1.4129947722180731,132,21,12d,"[T6 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006721433905899925,1.469006721433906,132,19,12d,"[T2 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006726457399103139,1.4626307922272048,132,22,12d,"[T1 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006701414743112435,1.4497393894266568,132,21,12d,"[T2 W: 0, T32 W: 18.0]",1,original
barabasi-albert,50,6,18.0,0.006593406593406593,1.4454212454212454,132,23,12d,"[T4 W: 0, T26 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005863192182410423,1.428013029315961,144,23,12d,"[T1 W: 0, T31 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005802707930367505,1.4300451321727918,144,22,12d,"[T11 W: 0, T1 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.00587467362924282,1.4203655352480418,144,23,12d,"[T0 W: 0, T30 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.006089309878213802,1.4269282814614344,144,22,12d,"[T13 W: 0, T36 W: 18.0]",1,original
barabasi-albert,50,7,18.0,0.005901639344262295,1.4314754098360656,144,24,12d,"[T0 W: 0, T39 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.00522344747533372,1.4138131166569936,156,21,12d,"[T1 W: 0, T47 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.00533175355450237,1.396919431279621,156,23,12d,"[T1 W: 0, T45 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005408653846153846,1.4344951923076923,156,21,12d,"[T26 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005090497737556561,1.4157239819004526,156,21,12d,"[T3 W: 0, T19 W: 18.0]",1,original
barabasi-albert,50,8,18.0,0.005441354292623942,1.409310761789601,156,24,12d,"[T0 W: 0, T40 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004697286012526096,1.4055323590814197,180,23,12d,"[T1 W: 0, T44 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004777070063694267,1.4092356687898089,180,24,12d,"[T1 W: 0, T22 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.004856988667026443,1.3874797625472208,180,24,12d,"[T3 W: 0, T28 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.0048,1.4293333333333333,180,24,12d,"[T12 W: 0, T0 W: 18.0]",1,original
barabasi-albert,50,9,18.0,0.0047694753577106515,1.4467408585055643,180,22,12d,"[T0 W: 0, T37 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004573170731707317,1.366869918699187,192,23,12d,"[T0 W: 0, T27 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004651162790697674,1.3886304909560723,192,23,12d,"[T6 W: 0, T43 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.0046875,1.4447916666666667,192,25,12d,"[T16 W: 0, T3 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004413928396272682,1.422756253065228,192,24,12d,"[T3 W: 0, T49 W: 18.0]",1,original
barabasi-albert,50,10,18.0,0.004424778761061947,1.4134709931170109,192,22,12d,"[T27 W: 0, T2 W: 18.0]",1,original
barabasi-albert,75,1,26.0,0.036211699164345405,1.4874651810584958,10,10,10,"[T1 W: 0, T62 W: 12.0, T33 W: 7.0]",2,original
barabasi-albert,75,1,18.0,0.0234375,1.3984375,10,10,10,"[T1 W: 0, T49 W: 18.0]",2,original
barabasi-albert,75,1,25.0,0.03654970760233918,1.6023391812865497,10,10,10,"[T0 W: 0, T47 W: 5.0, T33 W: 8.0]",2,original
barabasi-albert,75,1,18.0,0.0234375,1.5104166666666667,10,10,10,"[T3 W: 0, T37 W: 18.0]",1,original
barabasi-albert,75,1,18.0,0.022900763358778626,1.5241730279898218,10,10,10,"[T2 W: 0, T62 W: 18.0]",2,original
barabasi-albert,75,2,26.0,0.017783857729138167,1.560875512995896,10,10,10,"[T0 W: 0, T17 W: 14.0, T46 W: 6.0]",2,original
barabasi-albert,75,2,30.0,0.0196078431372549,1.522875816993464,10,10,10,"[T9 W: 0, T41 W: 14.0, T34 W: 8.0]",2,original
barabasi-albert,75,2,21.0,0.014423076923076924,1.5370879120879122,10,10,10,"[T2 W: 0, T65 W: 5.0, T61 W: 8.0]",2,original
barabasi-albert,75,2,18.0,0.013782542113323124,1.5313935681470139,10,10,10,"[T0 W: 0, T40 W: 18.0]",2,original
barabasi-albert,75,2,29.0,0.019917582417582416,1.532967032967033,10,10,10,"[T4 W: 0, T25 W: 5.0, T69 W: 12.0]",2,original
barabasi-albert,75,3,30.0,0.01358695652173913,1.5371376811594204,10,13,10,"[T4 W: 0, T48 W: 16.0]",2,original
barabasi-albert,75,3,27.0,0.01210762331838565,1.5399103139013453,10,13,10,"[T3 W: 0, T2 W: 9.0, T58 W: 7.0]",2,original
