graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,9,18.0,0.016697588126159554,1.3432282003710576,48,14,48,"[T2 W: 0, T0 W: 18.0]",original
erdos-renyi,25,9,18.0,0.017543859649122806,1.3391812865497077,48,12,48,"[T0 W: 0, T8 W: 18.0]",original
erdos-renyi,25,9,18.0,0.019693654266958426,1.5711159737417943,48,18,48,"[T15 W: 0, T19 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014308426073131956,1.275039745627981,48,14,48,"[T13 W: 0, T1 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014469453376205787,1.3070739549839228,48,16,48,"[T16 W: 0, T2 W: 18.0]",original
erdos-renyi,25,10,18.0,0.016304347826086956,1.3134057971014492,48,13,48,"[T22 W: 0, T8 W: 18.0]",original
erdos-renyi,25,10,18.0,0.017716535433070866,1.3051181102362204,48,13,48,"[T1 W: 0, T21 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015,1.3916666666666666,48,17,48,"[T1 W: 0, T13 W: 18.0]",original
erdos-renyi,25,1,8.0,0.0851063829787234,2.0,3,2,1d,"[T6 W: 0, T9 W: 8.0]",original
erdos-renyi,25,1,16.0,0.10526315789473684,1.7236842105263157,3,3,1d,"[T15 W: 0, T17 W: 16.0]",original
erdos-renyi,25,1,18.0,0.140625,1.53125,3,3,1d,"[T12 W: 0, T20 W: 18.0]",original
erdos-renyi,25,1,14.0,0.1206896551724138,1.706896551724138,3,3,1d,"[T1 W: 0, T23 W: 14.0]",original
erdos-renyi,25,1,14.0,0.09210526315789473,1.75,3,3,1d,"[T0 W: 0, T24 W: 14.0]",original
erdos-renyi,25,2,26.0,0.07428571428571429,1.4457142857142857,3,6,1d,"[T8 W: 0, T5 W: 16.0, T16 W: 5.0]",original
erdos-renyi,25,2,19.0,0.08962264150943396,1.650943396226415,3,3,1d,"[T18 W: 0, T14 W: 9.0, T17 W: 5.0]",original
erdos-renyi,25,2,28.0,0.1320754716981132,1.8113207547169812,3,5,1d,"[T16 W: 0, T17 W: 6.0, T10 W: 11.0]",original
erdos-renyi,25,2,21.0,0.075,1.9428571428571428,3,6,1d,"[T5 W: 0, T13 W: 6.0, T16 W: 5.0]",original
erdos-renyi,25,2,24.0,0.09022556390977443,1.6466165413533835,3,6,1d,"[T18 W: 0, T22 W: 8.0, T5 W: 8.0]",original
erdos-renyi,25,3,23.0,0.07142857142857142,1.6583850931677018,3,6,1d,"[T13 W: 0, T17 W: 18.0, T15 W: 1.0]",original
erdos-renyi,25,3,19.0,0.055232558139534885,1.5813953488372092,3,7,1d,"[T15 W: 0, T3 W: 7.0]",original
erdos-renyi,25,3,18.0,0.041666666666666664,1.4351851851851851,4,8,1d,"[T9 W: 0, T4 W: 18.0]",original
erdos-renyi,25,3,26.0,0.06735751295336788,1.5699481865284974,3,8,1d,"[T11 W: 0, T20 W: 14.0]",original
erdos-renyi,25,3,18.0,0.058823529411764705,1.5294117647058822,3,6,1d,"[T24 W: 0, T5 W: 18.0]",original
erdos-renyi,25,4,24.0,0.04918032786885246,1.6352459016393444,4,12,1d,"[T1 W: 0, T20 W: 14.0, T21 W: 5.0]",original
erdos-renyi,25,4,20.0,0.04081632653061224,1.469387755102041,4,8,1d,"[T9 W: 0, T19 W: 12.0, T0 W: 4.0]",original
erdos-renyi,25,4,24.0,0.05333333333333334,1.5822222222222222,4,10,1d,"[T24 W: 0, T17 W: 14.0, T20 W: 1.0]",original
erdos-renyi,25,4,16.0,0.041666666666666664,1.5520833333333333,4,8,1d,"[T10 W: 0, T6 W: 16.0]",original
