graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,dan,most_congested_route
erdos-renyi,150,50,750.0,0.0196078431372549,1.5767058823529412,3,3,"[T60 W: 0, T16 W: 9.0, T109 W: 16.0, T51 W: 8.0, T80 W: 4.0, T111 W: 1.0, T149 W: 3.0, T110 W: 16.0, T35 W: 9.0, T132 W: 9.0, T66 W: 0]"
erdos-renyi,150,50,830.0,0.022427583225248595,1.6706658019887592,3,3,"[T4 W: 0, T27 W: 18.0, T119 W: 18.0, T55 W: 16.0, T130 W: 5.0, T135 W: 7.0, T101 W: 18.0, T13 W: 18.0, T100 W: 0]"
erdos-renyi,150,68,1250.0,0.025466547143672073,1.9191386195094124,3,3,"[T12 W: 0, T20 W: 18.0, T90 W: 17.0, T2 W: 7.0, T134 W: 11.0, T147 W: 4.0, T15 W: 11.0, T80 W: 18.0, T29 W: 10.0, T117 W: 0]"
erdos-renyi,150,68,1167.0,0.022800984721191044,1.7878746434293307,3,3,"[T20 W: 0, T126 W: 14.0, T40 W: 16.0, T3 W: 8.0, T51 W: 8.0, T117 W: 16.0, T70 W: 8.0, T66 W: 10.0, T57 W: 16.0, T113 W: 0]"
erdos-renyi,150,68,1073.0,0.021410328038949638,2.0380517200095776,3,3,"[T32 W: 0, T16 W: 18.0, T73 W: 9.0, T101 W: 17.0, T115 W: 8.0, T2 W: 5.0, T20 W: 11.0, T19 W: 13.0, T108 W: 0]"
erdos-renyi,150,68,1108.0,0.021739983518424048,1.804006592630381,3,3,"[T35 W: 0, T79 W: 9.0, T111 W: 18.0, T75 W: 8.0, T34 W: 8.0, T120 W: 2.0, T30 W: 8.0, T18 W: 7.0, T73 W: 12.0, T14 W: 15.0, T45 W: 0]"
erdos-renyi,150,68,1086.0,0.021372062817333806,1.8035777541622386,3,3,"[T7 W: 0, T111 W: 18.0, T74 W: 18.0, T20 W: 10.0, T91 W: 7.0, T43 W: 5.0, T49 W: 11.0, T110 W: 18.0, T20 W: 18.0, T93 W: 0]"
erdos-renyi,150,38,33.0,0.0011236720239716697,0.8073413238899483,78,2d,"[T127 W: 0, T72 W: 15.0, T141 W: 0]"
erdos-renyi,150,38,35.0,0.0012185780934475315,0.8087180558456932,76,2d,"[T5 W: 0, T47 W: 17.0, T32 W: 0]"
erdos-renyi,150,38,34.0,0.0012380744301216226,0.7917121841089505,74,2d,"[T43 W: 0, T20 W: 17.0, T47 W: 0]"
erdos-renyi,150,38,33.0,0.0011571638964864297,0.8012833999579213,76,2d,"[T29 W: 0, T123 W: 17.0, T105 W: 0]"
erdos-renyi,150,38,31.0,0.0010965688008489564,0.8104704633887513,74,2d,"[T108 W: 0, T142 W: 14.0, T117 W: 0]"
erdos-renyi,150,50,36.0,0.000982532751091703,0.8503002183406113,98,2d,"[T22 W: 0, T52 W: 18.0, T67 W: 0]"
erdos-renyi,150,50,32.0,0.0008538798164158394,0.8641263742128296,100,2d,"[T62 W: 0, T133 W: 17.0, T113 W: 0]"
erdos-renyi,150,50,36.0,0.0009824791223186507,0.8436766552044103,98,2d,"[T59 W: 0, T57 W: 18.0, T131 W: 0]"
erdos-renyi,150,50,35.0,0.0009399505854549361,0.8548716296057579,100,2d,"[T40 W: 0, T50 W: 17.0, T135 W: 0]"
erdos-renyi,150,50,34.0,0.0008952551477170994,0.8473063352467218,100,2d,"[T34 W: 0, T90 W: 17.0, T78 W: 0]"
erdos-renyi,150,68,34.0,0.0006759712115789892,0.8923018807904887,134,2d,"[T37 W: 0, T67 W: 17.0, T66 W: 0]"
erdos-renyi,150,68,34.0,0.0006643220007815553,0.8974794841735053,136,2d,"[T30 W: 0, T48 W: 16.0, T141 W: 0]"
erdos-renyi,150,68,35.0,0.0006833535085321566,0.8986879612636183,138,2d,"[T32 W: 0, T54 W: 17.0, T74 W: 0]"
erdos-renyi,150,68,36.0,0.0007156204031328271,0.8909076452113068,136,2d,"[T27 W: 0, T18 W: 18.0, T149 W: 0]"
erdos-renyi,150,68,35.0,0.000691699604743083,0.9100395256916997,136,2d,"[T35 W: 0, T134 W: 18.0, T90 W: 0]"
erdos-renyi,150,38,32.0,0.0011628752089541392,0.7926811541536449,148,4d,"[T33 W: 0, T24 W: 15.0, T147 W: 0]"
erdos-renyi,150,38,34.0,0.0012048192771084338,0.8104535790219702,148,4d,"[T51 W: 0, T123 W: 18.0, T52 W: 0]"
erdos-renyi,150,38,34.0,0.001205588256152046,0.9054322388483086,152,4d,"[T40 W: 0, T17 W: 18.0, T65 W: 0]"
erdos-renyi,150,38,32.0,0.0011161492849668642,0.80976630624346,152,4d,"[T135 W: 0, T42 W: 15.0, T139 W: 0]"
erdos-renyi,150,38,32.0,0.0011343495214462956,0.8187167671038639,152,4d,"[T13 W: 0, T138 W: 17.0, T96 W: 0]"
erdos-renyi,150,50,35.0,0.0009336320956039266,0.842989756722151,200,4d,"[T119 W: 0, T92 W: 18.0, T120 W: 0]"
erdos-renyi,150,50,36.0,0.0009757155247181266,0.8308759757155247,196,4d,"[T11 W: 0, T109 W: 18.0, T69 W: 0]"
erdos-renyi,150,50,32.0,0.0008533788468718332,0.8631927036108592,200,4d,"[T37 W: 0, T9 W: 18.0, T109 W: 0]"
erdos-renyi,150,50,33.0,0.000898301393728223,0.8292955139372822,196,4d,"[T42 W: 0, T38 W: 18.0, T133 W: 0]"
erdos-renyi,150,50,34.0,0.0008864785941492413,0.8530792094696772,204,4d,"[T23 W: 0, T24 W: 17.0, T97 W: 0]"
erdos-renyi,150,68,36.0,0.0007076027989621825,0.9012500982781665,272,4d,"[T89 W: 0, T29 W: 18.0, T125 W: 0]"
erdos-renyi,150,68,36.0,0.0007104795737122557,0.9308269192816262,268,4d,"[T43 W: 0, T79 W: 18.0, T75 W: 0]"
erdos-renyi,150,68,36.0,0.0007111251580278129,0.8924028128950695,268,4d,"[T3 W: 0, T118 W: 18.0, T124 W: 0]"
erdos-renyi,150,68,36.0,0.0007115186971302079,0.8851094948217251,272,4d,"[T9 W: 0, T86 W: 18.0, T15 W: 0]"
erdos-renyi,150,68,35.0,0.0006912078363219843,0.9323801248123864,272,4d,"[T6 W: 0, T83 W: 17.0, T39 W: 0]"
erdos-renyi,150,38,30.0,0.0010477787091366304,0.8131112042469963,228,6d,"[T24 W: 0, T2 W: 12.0, T56 W: 0]"
erdos-renyi,150,38,33.0,0.0011528787031861375,0.8129891000558972,234,6d,"[T59 W: 0, T16 W: 15.0, T107 W: 0]"
erdos-renyi,150,38,33.0,0.00116830701692275,0.809070310840473,222,6d,"[T46 W: 0, T134 W: 15.0, T68 W: 0]"
erdos-renyi,150,38,34.0,0.0011652614983891974,0.8284323805606965,228,6d,"[T114 W: 0, T84 W: 17.0, T116 W: 0]"
erdos-renyi,150,38,34.0,0.0011985335589396503,0.8690073322053018,228,6d,"[T0 W: 0, T134 W: 17.0, T109 W: 0]"
erdos-renyi,150,50,35.0,0.0009437014667817084,0.8510299827437446,294,6d,"[T66 W: 0, T72 W: 17.0, T73 W: 0]"
erdos-renyi,150,50,35.0,0.0009174311926605505,0.8544429882044561,306,6d,"[T8 W: 0, T18 W: 18.0, T25 W: 0]"
erdos-renyi,150,50,35.0,0.0009473285335354301,0.871461051264007,288,6d,"[T79 W: 0, T83 W: 17.0, T128 W: 0]"
erdos-renyi,150,50,34.0,0.0009169363538295577,0.8334412081984898,294,6d,"[T73 W: 0, T34 W: 18.0, T130 W: 0]"
erdos-renyi,150,50,36.0,0.0009656134327557535,0.8964916045276541,300,6d,"[T20 W: 0, T133 W: 18.0, T32 W: 0]"
erdos-renyi,150,68,36.0,0.0006954102920723226,0.9012903724308453,408,6d,"[T76 W: 0, T95 W: 18.0, T105 W: 0]"
erdos-renyi,150,68,34.0,0.0006702412868632708,0.8802436524207539,408,6d,"[T14 W: 0, T147 W: 17.0, T41 W: 0]"
erdos-renyi,150,68,35.0,0.000692246835443038,0.8946795886075949,402,6d,"[T35 W: 0, T122 W: 17.0, T50 W: 0]"
erdos-renyi,150,68,36.0,0.0007037297677691766,0.9212995543044804,408,6d,"[T43 W: 0, T50 W: 18.0, T81 W: 0]"
erdos-renyi,150,68,35.0,0.0006897095337563551,1.0735230362984274,408,6d,"[T21 W: 0, T11 W: 17.0, T68 W: 0]"
erdos-renyi,150,38,34.0,0.0011962564210822601,0.8152839349799451,304,8d,"[T47 W: 0, T107 W: 16.0, T78 W: 0]"
erdos-renyi,150,38,33.0,0.0011310666301069371,0.8531327118179326,312,8d,"[T29 W: 0, T94 W: 17.0, T42 W: 0]"
erdos-renyi,150,38,30.0,0.0010708931248661383,0.8342971371457129,304,8d,"[T26 W: 0, T21 W: 12.0, T35 W: 0]"
erdos-renyi,150,38,31.0,0.001083916083916084,0.8318531468531468,304,8d,"[T20 W: 0, T143 W: 14.0, T64 W: 0]"
erdos-renyi,150,38,33.0,0.0011599297012302285,0.8460456942003515,304,8d,"[T92 W: 0, T56 W: 16.0, T147 W: 0]"
erdos-renyi,150,50,34.0,0.0008941721018304229,0.8756048811277088,400,8d,"[T80 W: 0, T70 W: 16.0, T85 W: 0]"
erdos-renyi,150,50,32.0,0.0008690928843020098,0.8317762085822923,392,8d,"[T17 W: 0, T142 W: 16.0, T103 W: 0]"
erdos-renyi,150,50,34.0,0.0009297746663749726,0.8384379785604901,392,8d,"[T119 W: 0, T66 W: 18.0, T133 W: 0]"
erdos-renyi,150,50,32.0,0.0008744125040988086,0.9002349983604766,392,8d,"[T22 W: 0, T19 W: 16.0, T106 W: 0]"
erdos-renyi,150,50,34.0,0.0008923884514435695,0.8400524934383202,408,8d,"[T11 W: 0, T45 W: 17.0, T22 W: 0]"
erdos-renyi,150,68,35.0,0.000682660425199922,0.9018529354398284,544,8d,"[T105 W: 0, T2 W: 18.0, T122 W: 0]"
erdos-renyi,150,68,35.0,0.0006964065422420311,0.8794022842134586,536,8d,"[T17 W: 0, T100 W: 17.0, T125 W: 0]"
erdos-renyi,150,68,36.0,0.0007202592933456044,0.8861390100436157,536,8d,"[T83 W: 0, T70 W: 18.0, T145 W: 0]"
erdos-renyi,150,68,35.0,0.0006984633805627619,0.9551187387746957,536,8d,"[T40 W: 0, T65 W: 18.0, T109 W: 0]"
erdos-renyi,150,68,35.0,0.0006919183931678001,0.908231851969002,536,8d,"[T9 W: 0, T122 W: 17.0, T38 W: 0]"
erdos-renyi,150,38,31.0,0.001084446932064647,0.8018960330231582,380,10d,"[T31 W: 0, T56 W: 15.0, T50 W: 0]"
erdos-renyi,150,38,35.0,0.0012467939583927046,0.8184667996580223,380,10d,"[T24 W: 0, T57 W: 18.0, T63 W: 0]"
erdos-renyi,150,38,33.0,0.0011730413763685482,0.7804279823688326,380,10d,"[T28 W: 0, T132 W: 16.0, T42 W: 0]"
erdos-renyi,150,38,31.0,0.0010978114597351087,0.7993838090516325,380,10d,"[T60 W: 0, T96 W: 16.0, T92 W: 0]"
erdos-renyi,150,38,34.0,0.0012128995433789954,0.8364369292237442,380,10d,"[T6 W: 0, T22 W: 17.0, T75 W: 0]"
erdos-renyi,150,50,34.0,0.000913585554600172,0.8433469475494411,490,10d,"[T56 W: 0, T43 W: 17.0, T89 W: 0]"
erdos-renyi,150,50,36.0,0.0009649922264515091,0.8483353884093712,500,10d,"[T104 W: 0, T51 W: 18.0, T115 W: 0]"
erdos-renyi,150,50,36.0,0.0009737098344693282,0.8478848858595694,490,10d,"[T46 W: 0, T66 W: 18.0, T68 W: 0]"
erdos-renyi,150,50,35.0,0.0009513454743136721,0.8382440880674096,490,10d,"[T73 W: 0, T118 W: 18.0, T130 W: 0]"
erdos-renyi,150,50,33.0,0.0009086403436312572,0.9501073847678837,490,10d,"[T19 W: 0, T4 W: 18.0, T40 W: 0]"
erdos-renyi,150,68,35.0,0.0006893020324562786,0.8992240428548921,680,10d,"[T52 W: 0, T75 W: 17.0, T74 W: 0]"
erdos-renyi,150,68,36.0,0.0007040325419486056,0.8820158798451129,690,10d,"[T29 W: 0, T107 W: 18.0, T144 W: 0]"
erdos-renyi,150,68,36.0,0.0007081317124985248,0.8943506825602896,680,10d,"[T50 W: 0, T138 W: 18.0, T92 W: 0]"
erdos-renyi,150,68,33.0,0.0006497341996455995,0.8963378617838157,680,10d,"[T21 W: 0, T10 W: 16.0, T56 W: 0]"
erdos-renyi,150,68,34.0,0.0006781554172650391,0.8984960906334769,670,10d,"[T5 W: 0, T38 W: 16.0, T84 W: 0]"
erdos-renyi,150,38,35.0,0.0012340455539101615,0.894189408363303,456,12d,"[T62 W: 0, T31 W: 18.0, T77 W: 0]"
erdos-renyi,150,38,31.0,0.001089477753567161,0.8559077809798271,456,12d,"[T13 W: 0, T138 W: 15.0, T137 W: 0]"
erdos-renyi,150,38,31.0,0.0010851302156258751,0.7948053766451975,456,12d,"[T14 W: 0, T78 W: 13.0, T45 W: 0]"
erdos-renyi,150,38,35.0,0.001240782756664776,0.8062251843448667,456,12d,"[T30 W: 0, T115 W: 18.0, T60 W: 0]"
erdos-renyi,150,38,32.0,0.0011477761836441894,0.8202654232424678,444,12d,"[T50 W: 0, T137 W: 16.0, T102 W: 0]"
erdos-renyi,150,50,33.0,0.0008978126020241594,0.8416312982914355,588,12d,"[T49 W: 0, T36 W: 16.0, T81 W: 0]"
erdos-renyi,150,50,33.0,0.0008807045636509207,0.8244195356285028,600,12d,"[T28 W: 0, T96 W: 17.0, T103 W: 0]"
erdos-renyi,150,50,34.0,0.0009091881484650765,0.8567761257888544,600,12d,"[T10 W: 0, T22 W: 17.0, T52 W: 0]"
erdos-renyi,150,50,34.0,0.0009223090277777778,0.962890625,588,12d,"[T122 W: 0, T39 W: 17.0, T131 W: 0]"
erdos-renyi,150,50,33.0,0.0008755173511620503,0.9253953093494641,600,12d,"[T23 W: 0, T73 W: 16.0, T81 W: 0]"
erdos-renyi,150,68,36.0,0.0007041151619464872,0.9610976373024566,816,12d,"[T44 W: 0, T15 W: 18.0, T113 W: 0]"
erdos-renyi,150,68,34.0,0.0006776418065133336,0.8952644796109539,804,12d,"[T8 W: 0, T101 W: 17.0, T30 W: 0]"
erdos-renyi,150,68,36.0,0.0007136909718092066,0.8846596090559454,804,12d,"[T83 W: 0, T17 W: 18.0, T123 W: 0]"
erdos-renyi,150,68,36.0,0.0007112375533428165,0.9641022601548918,804,12d,"[T21 W: 0, T66 W: 18.0, T146 W: 0]"
erdos-renyi,150,68,34.0,0.0006729208724221193,0.892114950718442,804,12d,"[T2 W: 0, T101 W: 16.0, T130 W: 0]"
erdos-renyi,175,44,744.0,0.01916735366859027,1.519914468260511,3,3,"[T51 W: 0, T52 W: 11.0, T31 W: 8.0, T120 W: 14.0, T95 W: 4.0, T161 W: 1.0, T168 W: 5.0, T137 W: 13.0, T91 W: 10.0, T19 W: 10.0, T88 W: 0]"
erdos-renyi,175,44,714.0,0.01858600583090379,1.692914410662224,3,3,"[T67 W: 0, T24 W: 9.0, T64 W: 9.0, T10 W: 14.0, T45 W: 4.0, T124 W: 2.0, T49 W: 2.0, T164 W: 12.0, T78 W: 9.0, T10 W: 9.0, T122 W: 0]"
erdos-renyi,175,44,652.0,0.017150673400673402,1.480350378787879,3,3,"[T97 W: 0, T106 W: 18.0, T31 W: 12.0, T89 W: 12.0, T7 W: 1.0, T168 W: 4.0, T32 W: 8.0, T144 W: 9.0, T24 W: 18.0, T170 W: 0]"
erdos-renyi,175,44,668.0,0.017820936933091454,1.5116049514459502,3,3,"[T134 W: 0, T99 W: 8.0, T102 W: 18.0, T107 W: 7.0, T91 W: 2.0, T164 W: 18.0, T39 W: 18.0, T139 W: 0]"
erdos-renyi,175,44,831.0,0.02167336080538313,1.4877158207709562,3,3,"[T115 W: 0, T122 W: 9.0, T1 W: 9.0, T96 W: 8.0, T44 W: 5.0, T40 W: 14.0, T149 W: 7.0, T114 W: 18.0, T35 W: 9.0, T144 W: 0]"
erdos-renyi,175,58,950.0,0.018412280021707108,1.7390883014187146,3,3,"[T122 W: 0, T77 W: 9.0, T18 W: 12.0, T79 W: 12.0, T73 W: 4.0, T36 W: 10.0, T161 W: 8.0, T129 W: 8.0, T126 W: 9.0, T173 W: 0]"
erdos-renyi,175,58,956.0,0.019002941878031327,1.6530969229545998,3,3,"[T11 W: 0, T76 W: 16.0, T23 W: 8.0, T66 W: 7.0, T128 W: 10.0, T6 W: 1.0, T66 W: 1.0, T67 W: 16.0, T131 W: 8.0, T161 W: 9.0, T133 W: 0]"
erdos-renyi,175,58,911.0,0.01810989185750636,1.6345022264631044,3,3,"[T117 W: 0, T74 W: 10.0, T152 W: 12.0, T63 W: 14.0, T21 W: 6.0, T8 W: 6.0, T134 W: 16.0, T125 W: 18.0, T29 W: 18.0, T135 W: 0]"
erdos-renyi,175,58,888.0,0.01758555133079848,1.669062896070976,3,3,"[T46 W: 0, T51 W: 15.0, T72 W: 16.0, T170 W: 14.0, T74 W: 2.0, T155 W: 2.0, T132 W: 18.0, T66 W: 15.0, T101 W: 0]"
erdos-renyi,175,58,1009.0,0.019464485512558354,1.7119101817199738,3,3,"[T81 W: 0, T106 W: 9.0, T94 W: 16.0, T126 W: 8.0, T158 W: 10.0, T27 W: 9.0, T128 W: 9.0, T2 W: 18.0, T97 W: 0]"
erdos-renyi,175,79,1361.0,0.02004005065229555,2.0292723149866005,3,3,"[T123 W: 0, T7 W: 15.0, T97 W: 12.0, T39 W: 9.0, T5 W: 9.0, T76 W: 6.0, T53 W: 13.0, T112 W: 14.0, T34 W: 18.0, T139 W: 0]"
erdos-renyi,175,79,1385.0,0.01998960829027509,1.8585284184395117,3,3,"[T30 W: 0, T33 W: 11.0, T0 W: 9.0, T107 W: 8.0, T49 W: 9.0, T108 W: 3.0, T61 W: 16.0, T163 W: 8.0, T115 W: 9.0, T172 W: 0]"
erdos-renyi,175,79,1252.0,0.018415556143911983,1.8666195981525608,3,3,"[T57 W: 0, T58 W: 13.0, T13 W: 8.0, T19 W: 7.0, T18 W: 6.0, T81 W: 1.0, T166 W: 10.0, T86 W: 14.0, T8 W: 17.0, T165 W: 9.0, T145 W: 0]"
erdos-renyi,175,79,1320.0,0.019464433172112775,1.8735106759466793,3,3,"[T145 W: 0, T20 W: 18.0, T43 W: 18.0, T164 W: 9.0, T138 W: 14.0, T167 W: 3.0, T13 W: 8.0, T41 W: 16.0, T159 W: 9.0, T53 W: 17.0, T153 W: 0]"
erdos-renyi,175,79,1256.0,0.018025258323765787,1.9166762342135477,3,3,"[T84 W: 0, T60 W: 14.0, T25 W: 15.0, T97 W: 14.0, T95 W: 9.0, T119 W: 3.0, T69 W: 14.0, T57 W: 14.0, T95 W: 18.0, T32 W: 9.0, T122 W: 0]"
erdos-renyi,175,44,36.0,0.0009525321479599936,0.9054611843149706,86,2d,"[T74 W: 0, T100 W: 18.0, T120 W: 0]"
erdos-renyi,175,44,32.0,0.0008388382090804236,0.7956380413127818,88,2d,"[T35 W: 0, T1 W: 16.0, T92 W: 0]"
erdos-renyi,175,44,34.0,0.0009074410163339383,0.8656720401409203,86,2d,"[T59 W: 0, T57 W: 17.0, T139 W: 0]"
erdos-renyi,175,44,35.0,0.0008908572592140094,0.799404398289554,90,2d,"[T10 W: 0, T155 W: 17.0, T145 W: 0]"
erdos-renyi,175,44,35.0,0.0008958738609603768,0.799170676768711,88,2d,"[T141 W: 0, T98 W: 17.0, T171 W: 0]"
erdos-renyi,175,58,36.0,0.0007050804966900388,0.8504641779936543,116,2d,"[T86 W: 0, T72 W: 18.0, T163 W: 0]"
erdos-renyi,175,58,34.0,0.0006719633187082494,0.8627218467133089,116,2d,"[T70 W: 0, T52 W: 16.0, T157 W: 0]"
erdos-renyi,175,58,34.0,0.0006764015437870529,0.870349739386464,114,2d,"[T24 W: 0, T86 W: 16.0, T142 W: 0]"
erdos-renyi,175,58,35.0,0.0006824208391826548,0.9070152862267977,116,2d,"[T54 W: 0, T3 W: 17.0, T162 W: 0]"
erdos-renyi,175,58,36.0,0.0007129842351263567,0.8665927275608017,116,2d,"[T114 W: 0, T54 W: 18.0, T157 W: 0]"
erdos-renyi,175,79,36.0,0.0005278282798662835,0.8995366840654507,156,2d,"[T80 W: 0, T151 W: 18.0, T137 W: 0]"
erdos-renyi,175,79,35.0,0.0005149633640349587,0.9124120883971397,156,2d,"[T7 W: 0, T32 W: 18.0, T152 W: 0]"
erdos-renyi,175,79,35.0,0.0004958911873051856,0.8975488807027486,160,2d,"[T7 W: 0, T31 W: 17.0, T73 W: 0]"
erdos-renyi,175,79,36.0,0.0005209086962812907,0.9299522500361742,158,2d,"[T90 W: 0, T45 W: 18.0, T164 W: 0]"
erdos-renyi,175,79,35.0,0.0005069524913093858,0.8979432213209734,158,2d,"[T6 W: 0, T120 W: 18.0, T82 W: 0]"
erdos-renyi,175,44,32.0,0.0008417065600505024,0.8097217107685833,176,4d,"[T55 W: 0, T79 W: 18.0, T57 W: 0]"
erdos-renyi,175,44,36.0,0.0009544008483563097,0.8102067868504772,172,4d,"[T84 W: 0, T99 W: 18.0, T100 W: 0]"
erdos-renyi,175,44,32.0,0.0008366450533361222,0.803623718887262,176,4d,"[T112 W: 0, T99 W: 16.0, T166 W: 0]"
erdos-renyi,175,44,34.0,0.0008958212573114823,0.7989144754176107,172,4d,"[T2 W: 0, T162 W: 17.0, T56 W: 0]"
erdos-renyi,175,44,30.0,0.000807276249932727,0.8739841773855013,172,4d,"[T29 W: 0, T159 W: 16.0, T106 W: 0]"
erdos-renyi,175,58,33.0,0.0006645187273459525,0.8279903342730568,228,4d,"[T24 W: 0, T79 W: 18.0, T49 W: 0]"
erdos-renyi,175,58,33.0,0.0006638770419248411,0.8283777259193691,228,4d,"[T68 W: 0, T129 W: 15.0, T117 W: 0]"
erdos-renyi,175,58,35.0,0.0007011217948717949,0.8694110576923076,228,4d,"[T59 W: 0, T127 W: 18.0, T149 W: 0]"
erdos-renyi,175,58,34.0,0.0006754877418842135,0.9147693408034331,232,4d,"[T58 W: 0, T131 W: 17.0, T161 W: 0]"
erdos-renyi,175,58,35.0,0.0007023599293626585,0.8656285117996468,232,4d,"[T25 W: 0, T8 W: 17.0, T154 W: 0]"
erdos-renyi,175,79,35.0,0.0005086322153112829,0.8842062430971342,312,4d,"[T8 W: 0, T163 W: 18.0, T86 W: 0]"
erdos-renyi,175,79,33.0,0.0004839277334584702,0.9457854293758798,312,4d,"[T16 W: 0, T126 W: 16.0, T51 W: 0]"
erdos-renyi,175,79,35.0,0.0005122351012761972,0.8924452640206065,312,4d,"[T2 W: 0, T160 W: 18.0, T99 W: 0]"
erdos-renyi,175,79,36.0,0.0005269937931842136,0.9073222859819651,312,4d,"[T52 W: 0, T155 W: 18.0, T96 W: 0]"
erdos-renyi,175,79,33.0,0.00046816479400749064,0.8987770968108046,316,4d,"[T29 W: 0, T19 W: 18.0, T158 W: 0]"
erdos-renyi,175,44,32.0,0.0008142493638676844,0.8061068702290076,264,6d,"[T67 W: 0, T122 W: 14.0, T155 W: 0]"
erdos-renyi,175,44,33.0,0.0008540814741963869,0.8189864899839536,270,6d,"[T125 W: 0, T76 W: 16.0, T133 W: 0]"
erdos-renyi,175,44,33.0,0.0008516568597088882,0.802467224114793,264,6d,"[T118 W: 0, T73 W: 18.0, T146 W: 0]"
erdos-renyi,175,44,36.0,0.0009537434430138292,0.8216499761564139,258,6d,"[T67 W: 0, T89 W: 18.0, T84 W: 0]"
erdos-renyi,175,44,35.0,0.0009280373336161637,0.8017977408919764,258,6d,"[T25 W: 0, T121 W: 17.0, T162 W: 0]"
erdos-renyi,175,58,34.0,0.0006780742690758246,0.8915878903912887,342,6d,"[T74 W: 0, T39 W: 16.0, T152 W: 0]"
erdos-renyi,175,58,35.0,0.00068428873074216,0.844490498162196,354,6d,"[T146 W: 0, T99 W: 18.0, T158 W: 0]"
erdos-renyi,175,58,35.0,0.0006753888309984176,0.847728763845471,354,6d,"[T141 W: 0, T63 W: 17.0, T173 W: 0]"
erdos-renyi,175,58,35.0,0.0006994963626189144,0.8623790870573187,348,6d,"[T95 W: 0, T38 W: 17.0, T124 W: 0]"
erdos-renyi,175,58,36.0,0.0007028504490433424,0.8445724326434987,348,6d,"[T66 W: 0, T133 W: 18.0, T115 W: 0]"
erdos-renyi,175,79,35.0,0.0005210969835928893,0.8992198433731352,468,6d,"[T19 W: 0, T129 W: 17.0, T94 W: 0]"
erdos-renyi,175,79,35.0,0.0005011598270282654,0.9109081016065752,474,6d,"[T118 W: 0, T75 W: 17.0, T133 W: 0]"
erdos-renyi,175,79,36.0,0.0005168255426668198,0.90763179051338,480,6d,"[T37 W: 0, T174 W: 18.0, T44 W: 0]"
erdos-renyi,175,79,36.0,0.0005197055002165439,0.9430778114623936,474,6d,"[T118 W: 0, T124 W: 18.0, T148 W: 0]"
erdos-renyi,175,79,36.0,0.000529723366686286,0.8930547380812243,474,6d,"[T61 W: 0, T173 W: 18.0, T102 W: 0]"
erdos-renyi,175,44,36.0,0.0009433467847597086,0.840076515905875,352,8d,"[T4 W: 0, T171 W: 18.0, T111 W: 0]"
erdos-renyi,175,44,32.0,0.0008470089994706193,0.840206458443621,352,8d,"[T42 W: 0, T4 W: 15.0, T153 W: 0]"
erdos-renyi,175,44,33.0,0.0008469356328919002,0.8329226978749615,352,8d,"[T55 W: 0, T76 W: 18.0, T87 W: 0]"
erdos-renyi,175,44,33.0,0.0008690614136732329,0.8172600863794375,352,8d,"[T5 W: 0, T105 W: 17.0, T140 W: 0]"
erdos-renyi,175,44,30.0,0.0007883948281299275,0.7988541995164512,344,8d,"[T110 W: 0, T18 W: 16.0, T164 W: 0]"
erdos-renyi,175,58,36.0,0.0007271552072392341,0.8269370606770623,448,8d,"[T143 W: 0, T134 W: 18.0, T157 W: 0]"
erdos-renyi,175,58,36.0,0.0007008527041233501,0.880543550208309,464,8d,"[T7 W: 0, T130 W: 18.0, T63 W: 0]"
erdos-renyi,175,58,36.0,0.0007050804966900388,0.8462336950135141,464,8d,"[T18 W: 0, T43 W: 18.0, T19 W: 0]"
erdos-renyi,175,58,35.0,0.0006983797589592147,0.8233099209833187,464,8d,"[T26 W: 0, T132 W: 17.0, T61 W: 0]"
erdos-renyi,175,58,35.0,0.0006885426502990243,0.8361071765816809,464,8d,"[T124 W: 0, T125 W: 18.0, T173 W: 0]"
erdos-renyi,175,79,34.0,0.0004967709885742673,0.8963209725022647,624,8d,"[T9 W: 0, T137 W: 17.0, T48 W: 0]"
erdos-renyi,175,79,34.0,0.00048596421016522786,0.9084100394488595,640,8d,"[T16 W: 0, T173 W: 17.0, T135 W: 0]"
erdos-renyi,175,79,36.0,0.000528169014084507,0.8938967136150234,624,8d,"[T34 W: 0, T103 W: 18.0, T124 W: 0]"
erdos-renyi,175,79,36.0,0.0005262080860642559,0.9164644663372994,632,8d,"[T93 W: 0, T172 W: 18.0, T124 W: 0]"
erdos-renyi,175,79,36.0,0.0005224963715529754,0.9257184325108854,624,8d,"[T12 W: 0, T90 W: 18.0, T93 W: 0]"
erdos-renyi,175,44,35.0,0.0009245073696444608,0.8125099054361034,430,10d,"[T71 W: 0, T158 W: 18.0, T86 W: 0]"
erdos-renyi,175,44,34.0,0.0009021917953616728,0.7979621079445948,430,10d,"[T74 W: 0, T52 W: 17.0, T140 W: 0]"
erdos-renyi,175,44,36.0,0.0009106085900743664,0.82220367278798,450,10d,"[T79 W: 0, T147 W: 18.0, T163 W: 0]"
erdos-renyi,175,44,32.0,0.000820554900251295,0.7952971947279348,440,10d,"[T35 W: 0, T69 W: 15.0, T59 W: 0]"
erdos-renyi,175,44,33.0,0.0008715862870424172,0.8390734773651682,430,10d,"[T137 W: 0, T90 W: 18.0, T151 W: 0]"
erdos-renyi,175,58,33.0,0.0006462984723854289,0.8822365844104975,590,10d,"[T37 W: 0, T108 W: 18.0, T170 W: 0]"
