,graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,dan,most_congested_route,ratio
782,erdos-renyi,150,38,33.0,0.00116830701692275,0.809070310840473,222,6d,"[T46 W: 0, T134 W: 15.0, T68 W: 0]",0.25
783,erdos-renyi,150,38,34.0,0.0011652614983891974,0.8284323805606965,228,6d,"[T114 W: 0, T84 W: 17.0, T116 W: 0]",0.25
784,erdos-renyi,150,38,34.0,0.0011985335589396505,0.8690073322053018,228,6d,"[T0 W: 0, T134 W: 17.0, T109 W: 0]",0.25
785,erdos-renyi,150,50,35.0,0.0009437014667817084,0.8510299827437446,294,6d,"[T66 W: 0, T72 W: 17.0, T73 W: 0]",0.33
786,erdos-renyi,150,50,35.0,0.0009174311926605504,0.8544429882044561,306,6d,"[T8 W: 0, T18 W: 18.0, T25 W: 0]",0.33
787,erdos-renyi,150,50,35.0,0.0009473285335354301,0.8714610512640071,288,6d,"[T79 W: 0, T83 W: 17.0, T128 W: 0]",0.33
788,erdos-renyi,150,50,34.0,0.0009169363538295576,0.8334412081984898,294,6d,"[T73 W: 0, T34 W: 18.0, T130 W: 0]",0.33
789,erdos-renyi,150,50,36.0,0.0009656134327557537,0.8964916045276541,300,6d,"[T20 W: 0, T133 W: 18.0, T32 W: 0]",0.33
790,erdos-renyi,150,68,36.0,0.0006954102920723226,0.9012903724308452,408,6d,"[T76 W: 0, T95 W: 18.0, T105 W: 0]",0.45
791,erdos-renyi,150,68,34.0,0.0006702412868632707,0.8802436524207539,408,6d,"[T14 W: 0, T147 W: 17.0, T41 W: 0]",0.45
792,erdos-renyi,150,68,35.0,0.000692246835443038,0.8946795886075949,402,6d,"[T35 W: 0, T122 W: 17.0, T50 W: 0]",0.45
793,erdos-renyi,150,68,36.0,0.0007037297677691766,0.9212995543044804,408,6d,"[T43 W: 0, T50 W: 18.0, T81 W: 0]",0.45
794,erdos-renyi,150,68,35.0,0.000689709533756355,1.0735230362984274,408,6d,"[T21 W: 0, T11 W: 17.0, T68 W: 0]",0.45
795,erdos-renyi,150,38,34.0,0.00119625642108226,0.8152839349799451,304,8d,"[T47 W: 0, T107 W: 16.0, T78 W: 0]",0.25
796,erdos-renyi,150,38,33.0,0.0011310666301069373,0.8531327118179326,312,8d,"[T29 W: 0, T94 W: 17.0, T42 W: 0]",0.25
797,erdos-renyi,150,38,30.0,0.0010708931248661383,0.8342971371457129,304,8d,"[T26 W: 0, T21 W: 12.0, T35 W: 0]",0.25
798,erdos-renyi,150,38,31.0,0.001083916083916084,0.8318531468531468,304,8d,"[T20 W: 0, T143 W: 14.0, T64 W: 0]",0.25
799,erdos-renyi,150,38,33.0,0.0011599297012302285,0.8460456942003515,304,8d,"[T92 W: 0, T56 W: 16.0, T147 W: 0]",0.25
800,erdos-renyi,150,50,34.0,0.0008941721018304228,0.8756048811277088,400,8d,"[T80 W: 0, T70 W: 16.0, T85 W: 0]",0.33
801,erdos-renyi,150,50,32.0,0.0008690928843020098,0.8317762085822923,392,8d,"[T17 W: 0, T142 W: 16.0, T103 W: 0]",0.33
802,erdos-renyi,150,50,34.0,0.0009297746663749726,0.8384379785604901,392,8d,"[T119 W: 0, T66 W: 18.0, T133 W: 0]",0.33
803,erdos-renyi,150,50,32.0,0.0008744125040988086,0.9002349983604766,392,8d,"[T22 W: 0, T19 W: 16.0, T106 W: 0]",0.33
804,erdos-renyi,150,50,34.0,0.0008923884514435695,0.8400524934383202,408,8d,"[T11 W: 0, T45 W: 17.0, T22 W: 0]",0.33
805,erdos-renyi,150,68,35.0,0.000682660425199922,0.9018529354398284,544,8d,"[T105 W: 0, T2 W: 18.0, T122 W: 0]",0.45
806,erdos-renyi,150,68,35.0,0.0006964065422420311,0.8794022842134586,536,8d,"[T17 W: 0, T100 W: 17.0, T125 W: 0]",0.45
807,erdos-renyi,150,68,36.0,0.0007202592933456044,0.8861390100436157,536,8d,"[T83 W: 0, T70 W: 18.0, T145 W: 0]",0.45
808,erdos-renyi,150,68,35.0,0.0006984633805627619,0.9551187387746956,536,8d,"[T40 W: 0, T65 W: 18.0, T109 W: 0]",0.45
809,erdos-renyi,150,68,35.0,0.0006919183931678001,0.908231851969002,536,8d,"[T9 W: 0, T122 W: 17.0, T38 W: 0]",0.45
810,erdos-renyi,150,38,31.0,0.001084446932064647,0.8018960330231582,380,10d,"[T31 W: 0, T56 W: 15.0, T50 W: 0]",0.25
811,erdos-renyi,150,38,35.0,0.0012467939583927046,0.8184667996580223,380,10d,"[T24 W: 0, T57 W: 18.0, T63 W: 0]",0.25
812,erdos-renyi,150,38,33.0,0.0011730413763685482,0.7804279823688326,380,10d,"[T28 W: 0, T132 W: 16.0, T42 W: 0]",0.25
813,erdos-renyi,150,38,31.0,0.001097811459735109,0.7993838090516325,380,10d,"[T60 W: 0, T96 W: 16.0, T92 W: 0]",0.25
814,erdos-renyi,150,38,34.0,0.0012128995433789956,0.8364369292237442,380,10d,"[T6 W: 0, T22 W: 17.0, T75 W: 0]",0.25
815,erdos-renyi,150,50,34.0,0.0009135855546001721,0.8433469475494411,490,10d,"[T56 W: 0, T43 W: 17.0, T89 W: 0]",0.33
816,erdos-renyi,150,50,36.0,0.0009649922264515091,0.8483353884093712,500,10d,"[T104 W: 0, T51 W: 18.0, T115 W: 0]",0.33
817,erdos-renyi,150,50,36.0,0.0009737098344693283,0.8478848858595694,490,10d,"[T46 W: 0, T66 W: 18.0, T68 W: 0]",0.33
818,erdos-renyi,150,50,35.0,0.000951345474313672,0.8382440880674096,490,10d,"[T73 W: 0, T118 W: 18.0, T130 W: 0]",0.33
819,erdos-renyi,150,50,33.0,0.0009086403436312572,0.9501073847678836,490,10d,"[T19 W: 0, T4 W: 18.0, T40 W: 0]",0.33
820,erdos-renyi,150,68,35.0,0.0006893020324562786,0.8992240428548921,680,10d,"[T52 W: 0, T75 W: 17.0, T74 W: 0]",0.45
821,erdos-renyi,150,68,36.0,0.0007040325419486056,0.8820158798451129,690,10d,"[T29 W: 0, T107 W: 18.0, T144 W: 0]",0.45
822,erdos-renyi,150,68,36.0,0.0007081317124985247,0.8943506825602896,680,10d,"[T50 W: 0, T138 W: 18.0, T92 W: 0]",0.45
823,erdos-renyi,150,68,33.0,0.0006497341996455995,0.8963378617838157,680,10d,"[T21 W: 0, T10 W: 16.0, T56 W: 0]",0.45
824,erdos-renyi,150,68,34.0,0.0006781554172650392,0.8984960906334769,670,10d,"[T5 W: 0, T38 W: 16.0, T84 W: 0]",0.45
825,erdos-renyi,150,38,35.0,0.0012340455539101615,0.894189408363303,456,12d,"[T62 W: 0, T31 W: 18.0, T77 W: 0]",0.25
826,erdos-renyi,150,38,31.0,0.0010894777535671609,0.8559077809798271,456,12d,"[T13 W: 0, T138 W: 15.0, T137 W: 0]",0.25
827,erdos-renyi,150,38,31.0,0.0010851302156258751,0.7948053766451975,456,12d,"[T14 W: 0, T78 W: 13.0, T45 W: 0]",0.25
828,erdos-renyi,150,38,35.0,0.001240782756664776,0.8062251843448667,456,12d,"[T30 W: 0, T115 W: 18.0, T60 W: 0]",0.25
829,erdos-renyi,150,38,32.0,0.0011477761836441894,0.8202654232424678,444,12d,"[T50 W: 0, T137 W: 16.0, T102 W: 0]",0.25
830,erdos-renyi,150,50,33.0,0.0008978126020241594,0.8416312982914355,588,12d,"[T49 W: 0, T36 W: 16.0, T81 W: 0]",0.33
831,erdos-renyi,150,50,33.0,0.0008807045636509207,0.8244195356285028,600,12d,"[T28 W: 0, T96 W: 17.0, T103 W: 0]",0.33
832,erdos-renyi,150,50,34.0,0.0009091881484650764,0.8567761257888544,600,12d,"[T10 W: 0, T22 W: 17.0, T52 W: 0]",0.33
833,erdos-renyi,150,50,34.0,0.0009223090277777778,0.962890625,588,12d,"[T122 W: 0, T39 W: 17.0, T131 W: 0]",0.33
834,erdos-renyi,150,50,33.0,0.0008755173511620503,0.925395309349464,600,12d,"[T23 W: 0, T73 W: 16.0, T81 W: 0]",0.33
835,erdos-renyi,150,68,36.0,0.0007041151619464872,0.9610976373024566,816,12d,"[T44 W: 0, T15 W: 18.0, T113 W: 0]",0.45
836,erdos-renyi,150,68,34.0,0.0006776418065133336,0.8952644796109539,804,12d,"[T8 W: 0, T101 W: 17.0, T30 W: 0]",0.45
837,erdos-renyi,150,68,36.0,0.0007136909718092067,0.8846596090559454,804,12d,"[T83 W: 0, T17 W: 18.0, T123 W: 0]",0.45
838,erdos-renyi,150,68,36.0,0.0007112375533428165,0.9641022601548918,804,12d,"[T21 W: 0, T66 W: 18.0, T146 W: 0]",0.45
839,erdos-renyi,150,68,34.0,0.0006729208724221193,0.892114950718442,804,12d,"[T2 W: 0, T101 W: 16.0, T130 W: 0]",0.45
840,erdos-renyi,175,44,744.0,0.019167353668590268,1.5199144682605108,3,3,"[T51 W: 0, T52 W: 11.0, T31 W: 8.0, T120 W: 14.0, T95 W: 4.0, T161 W: 1.0, T168 W: 5.0, T137 W: 13.0, T91 W: 10.0, T19 W: 10.0, T88 W: 0]",0.25
841,erdos-renyi,175,44,714.0,0.01858600583090379,1.692914410662224,3,3,"[T67 W: 0, T24 W: 9.0, T64 W: 9.0, T10 W: 14.0, T45 W: 4.0, T124 W: 2.0, T49 W: 2.0, T164 W: 12.0, T78 W: 9.0, T10 W: 9.0, T122 W: 0]",0.25
842,erdos-renyi,175,44,652.0,0.017150673400673402,1.4803503787878791,3,3,"[T97 W: 0, T106 W: 18.0, T31 W: 12.0, T89 W: 12.0, T7 W: 1.0, T168 W: 4.0, T32 W: 8.0, T144 W: 9.0, T24 W: 18.0, T170 W: 0]",0.25
843,erdos-renyi,175,44,668.0,0.017820936933091454,1.5116049514459502,3,3,"[T134 W: 0, T99 W: 8.0, T102 W: 18.0, T107 W: 7.0, T91 W: 2.0, T164 W: 18.0, T39 W: 18.0, T139 W: 0]",0.25
844,erdos-renyi,175,44,831.0,0.02167336080538313,1.4877158207709562,3,3,"[T115 W: 0, T122 W: 9.0, T1 W: 9.0, T96 W: 8.0, T44 W: 5.0, T40 W: 14.0, T149 W: 7.0, T114 W: 18.0, T35 W: 9.0, T144 W: 0]",0.25
845,erdos-renyi,175,58,950.0,0.018412280021707108,1.7390883014187146,3,3,"[T122 W: 0, T77 W: 9.0, T18 W: 12.0, T79 W: 12.0, T73 W: 4.0, T36 W: 10.0, T161 W: 8.0, T129 W: 8.0, T126 W: 9.0, T173 W: 0]",0.33
846,erdos-renyi,175,58,956.0,0.019002941878031327,1.6530969229545998,3,3,"[T11 W: 0, T76 W: 16.0, T23 W: 8.0, T66 W: 7.0, T128 W: 10.0, T6 W: 1.0, T66 W: 1.0, T67 W: 16.0, T131 W: 8.0, T161 W: 9.0, T133 W: 0]",0.33
847,erdos-renyi,175,58,911.0,0.01810989185750636,1.6345022264631044,3,3,"[T117 W: 0, T74 W: 10.0, T152 W: 12.0, T63 W: 14.0, T21 W: 6.0, T8 W: 6.0, T134 W: 16.0, T125 W: 18.0, T29 W: 18.0, T135 W: 0]",0.33
848,erdos-renyi,175,58,888.0,0.01758555133079848,1.669062896070976,3,3,"[T46 W: 0, T51 W: 15.0, T72 W: 16.0, T170 W: 14.0, T74 W: 2.0, T155 W: 2.0, T132 W: 18.0, T66 W: 15.0, T101 W: 0]",0.33
849,erdos-renyi,175,58,1009.0,0.019464485512558357,1.7119101817199738,3,3,"[T81 W: 0, T106 W: 9.0, T94 W: 16.0, T126 W: 8.0, T158 W: 10.0, T27 W: 9.0, T128 W: 9.0, T2 W: 18.0, T97 W: 0]",0.33
850,erdos-renyi,175,79,1361.0,0.02004005065229555,2.0292723149866005,3,3,"[T123 W: 0, T7 W: 15.0, T97 W: 12.0, T39 W: 9.0, T5 W: 9.0, T76 W: 6.0, T53 W: 13.0, T112 W: 14.0, T34 W: 18.0, T139 W: 0]",0.45
851,erdos-renyi,175,79,1385.0,0.01998960829027509,1.858528418439512,3,3,"[T30 W: 0, T33 W: 11.0, T0 W: 9.0, T107 W: 8.0, T49 W: 9.0, T108 W: 3.0, T61 W: 16.0, T163 W: 8.0, T115 W: 9.0, T172 W: 0]",0.45
852,erdos-renyi,175,79,1252.0,0.018415556143911986,1.8666195981525608,3,3,"[T57 W: 0, T58 W: 13.0, T13 W: 8.0, T19 W: 7.0, T18 W: 6.0, T81 W: 1.0, T166 W: 10.0, T86 W: 14.0, T8 W: 17.0, T165 W: 9.0, T145 W: 0]",0.45
853,erdos-renyi,175,79,1320.0,0.01946443317211277,1.8735106759466795,3,3,"[T145 W: 0, T20 W: 18.0, T43 W: 18.0, T164 W: 9.0, T138 W: 14.0, T167 W: 3.0, T13 W: 8.0, T41 W: 16.0, T159 W: 9.0, T53 W: 17.0, T153 W: 0]",0.45
854,erdos-renyi,175,79,1256.0,0.018025258323765787,1.916676234213548,3,3,"[T84 W: 0, T60 W: 14.0, T25 W: 15.0, T97 W: 14.0, T95 W: 9.0, T119 W: 3.0, T69 W: 14.0, T57 W: 14.0, T95 W: 18.0, T32 W: 9.0, T122 W: 0]",0.45
855,erdos-renyi,175,44,36.0,0.0009525321479599935,0.9054611843149706,86,2d,"[T74 W: 0, T100 W: 18.0, T120 W: 0]",0.25
856,erdos-renyi,175,44,32.0,0.0008388382090804236,0.7956380413127818,88,2d,"[T35 W: 0, T1 W: 16.0, T92 W: 0]",0.25
857,erdos-renyi,175,44,34.0,0.0009074410163339383,0.8656720401409203,86,2d,"[T59 W: 0, T57 W: 17.0, T139 W: 0]",0.25
858,erdos-renyi,175,44,35.0,0.0008908572592140094,0.7994043982895541,90,2d,"[T10 W: 0, T155 W: 17.0, T145 W: 0]",0.25
859,erdos-renyi,175,44,35.0,0.0008958738609603767,0.7991706767687109,88,2d,"[T141 W: 0, T98 W: 17.0, T171 W: 0]",0.25
860,erdos-renyi,175,58,36.0,0.0007050804966900388,0.8504641779936543,116,2d,"[T86 W: 0, T72 W: 18.0, T163 W: 0]",0.33
861,erdos-renyi,175,58,34.0,0.0006719633187082494,0.8627218467133089,116,2d,"[T70 W: 0, T52 W: 16.0, T157 W: 0]",0.33
862,erdos-renyi,175,58,34.0,0.0006764015437870528,0.8703497393864641,114,2d,"[T24 W: 0, T86 W: 16.0, T142 W: 0]",0.33
863,erdos-renyi,175,58,35.0,0.0006824208391826548,0.9070152862267976,116,2d,"[T54 W: 0, T3 W: 17.0, T162 W: 0]",0.33
864,erdos-renyi,175,58,36.0,0.0007129842351263567,0.8665927275608017,116,2d,"[T114 W: 0, T54 W: 18.0, T157 W: 0]",0.33
865,erdos-renyi,175,79,36.0,0.0005278282798662835,0.8995366840654507,156,2d,"[T80 W: 0, T151 W: 18.0, T137 W: 0]",0.45
866,erdos-renyi,175,79,35.0,0.0005149633640349587,0.9124120883971396,156,2d,"[T7 W: 0, T32 W: 18.0, T152 W: 0]",0.45
867,erdos-renyi,175,79,35.0,0.0004958911873051856,0.8975488807027486,160,2d,"[T7 W: 0, T31 W: 17.0, T73 W: 0]",0.45
868,erdos-renyi,175,79,36.0,0.0005209086962812907,0.9299522500361742,158,2d,"[T90 W: 0, T45 W: 18.0, T164 W: 0]",0.45
869,erdos-renyi,175,79,35.0,0.0005069524913093858,0.8979432213209734,158,2d,"[T6 W: 0, T120 W: 18.0, T82 W: 0]",0.45
870,erdos-renyi,175,44,32.0,0.0008417065600505023,0.8097217107685833,176,4d,"[T55 W: 0, T79 W: 18.0, T57 W: 0]",0.25
871,erdos-renyi,175,44,36.0,0.0009544008483563096,0.8102067868504772,172,4d,"[T84 W: 0, T99 W: 18.0, T100 W: 0]",0.25
872,erdos-renyi,175,44,32.0,0.0008366450533361223,0.803623718887262,176,4d,"[T112 W: 0, T99 W: 16.0, T166 W: 0]",0.25
873,erdos-renyi,175,44,34.0,0.0008958212573114822,0.7989144754176107,172,4d,"[T2 W: 0, T162 W: 17.0, T56 W: 0]",0.25
874,erdos-renyi,175,44,30.0,0.000807276249932727,0.8739841773855013,172,4d,"[T29 W: 0, T159 W: 16.0, T106 W: 0]",0.25
875,erdos-renyi,175,58,33.0,0.0006645187273459526,0.8279903342730568,228,4d,"[T24 W: 0, T79 W: 18.0, T49 W: 0]",0.33
876,erdos-renyi,175,58,33.0,0.0006638770419248411,0.8283777259193691,228,4d,"[T68 W: 0, T129 W: 15.0, T117 W: 0]",0.33
877,erdos-renyi,175,58,35.0,0.0007011217948717949,0.8694110576923076,228,4d,"[T59 W: 0, T127 W: 18.0, T149 W: 0]",0.33
878,erdos-renyi,175,58,34.0,0.0006754877418842135,0.9147693408034332,232,4d,"[T58 W: 0, T131 W: 17.0, T161 W: 0]",0.33
879,erdos-renyi,175,58,35.0,0.0007023599293626585,0.8656285117996468,232,4d,"[T25 W: 0, T8 W: 17.0, T154 W: 0]",0.33
880,erdos-renyi,175,79,35.0,0.0005086322153112829,0.8842062430971342,312,4d,"[T8 W: 0, T163 W: 18.0, T86 W: 0]",0.45
881,erdos-renyi,175,79,33.0,0.0004839277334584702,0.9457854293758798,312,4d,"[T16 W: 0, T126 W: 16.0, T51 W: 0]",0.45
882,erdos-renyi,175,79,35.0,0.0005122351012761972,0.8924452640206065,312,4d,"[T2 W: 0, T160 W: 18.0, T99 W: 0]",0.45
883,erdos-renyi,175,79,36.0,0.0005269937931842136,0.9073222859819652,312,4d,"[T52 W: 0, T155 W: 18.0, T96 W: 0]",0.45
884,erdos-renyi,175,79,33.0,0.00046816479400749053,0.8987770968108046,316,4d,"[T29 W: 0, T19 W: 18.0, T158 W: 0]",0.45
885,erdos-renyi,175,44,32.0,0.0008142493638676844,0.8061068702290076,264,6d,"[T67 W: 0, T122 W: 14.0, T155 W: 0]",0.25
886,erdos-renyi,175,44,33.0,0.0008540814741963869,0.8189864899839536,270,6d,"[T125 W: 0, T76 W: 16.0, T133 W: 0]",0.25
887,erdos-renyi,175,44,33.0,0.0008516568597088883,0.802467224114793,264,6d,"[T118 W: 0, T73 W: 18.0, T146 W: 0]",0.25
888,erdos-renyi,175,44,36.0,0.0009537434430138293,0.8216499761564139,258,6d,"[T67 W: 0, T89 W: 18.0, T84 W: 0]",0.25
889,erdos-renyi,175,44,35.0,0.0009280373336161637,0.8017977408919764,258,6d,"[T25 W: 0, T121 W: 17.0, T162 W: 0]",0.25
890,erdos-renyi,175,58,34.0,0.0006780742690758246,0.8915878903912887,342,6d,"[T74 W: 0, T39 W: 16.0, T152 W: 0]",0.33
891,erdos-renyi,175,58,35.0,0.0006842887307421599,0.844490498162196,354,6d,"[T146 W: 0, T99 W: 18.0, T158 W: 0]",0.33
892,erdos-renyi,175,58,35.0,0.0006753888309984176,0.847728763845471,354,6d,"[T141 W: 0, T63 W: 17.0, T173 W: 0]",0.33
893,erdos-renyi,175,58,35.0,0.0006994963626189144,0.8623790870573187,348,6d,"[T95 W: 0, T38 W: 17.0, T124 W: 0]",0.33
894,erdos-renyi,175,58,36.0,0.0007028504490433424,0.8445724326434987,348,6d,"[T66 W: 0, T133 W: 18.0, T115 W: 0]",0.33
895,erdos-renyi,175,79,35.0,0.0005210969835928894,0.8992198433731352,468,6d,"[T19 W: 0, T129 W: 17.0, T94 W: 0]",0.45
896,erdos-renyi,175,79,35.0,0.0005011598270282654,0.9109081016065752,474,6d,"[T118 W: 0, T75 W: 17.0, T133 W: 0]",0.45
897,erdos-renyi,175,79,36.0,0.0005168255426668198,0.90763179051338,480,6d,"[T37 W: 0, T174 W: 18.0, T44 W: 0]",0.45
898,erdos-renyi,175,79,36.0,0.0005197055002165438,0.9430778114623936,474,6d,"[T118 W: 0, T124 W: 18.0, T148 W: 0]",0.45
899,erdos-renyi,175,79,36.0,0.000529723366686286,0.8930547380812243,474,6d,"[T61 W: 0, T173 W: 18.0, T102 W: 0]",0.45
900,erdos-renyi,175,44,36.0,0.0009433467847597086,0.840076515905875,352,8d,"[T4 W: 0, T171 W: 18.0, T111 W: 0]",0.25
901,erdos-renyi,175,44,32.0,0.0008470089994706192,0.840206458443621,352,8d,"[T42 W: 0, T4 W: 15.0, T153 W: 0]",0.25
902,erdos-renyi,175,44,33.0,0.0008469356328919003,0.8329226978749615,352,8d,"[T55 W: 0, T76 W: 18.0, T87 W: 0]",0.25
903,erdos-renyi,175,44,33.0,0.0008690614136732329,0.8172600863794375,352,8d,"[T5 W: 0, T105 W: 17.0, T140 W: 0]",0.25
904,erdos-renyi,175,44,30.0,0.0007883948281299276,0.7988541995164512,344,8d,"[T110 W: 0, T18 W: 16.0, T164 W: 0]",0.25
905,erdos-renyi,175,58,36.0,0.0007271552072392341,0.8269370606770623,448,8d,"[T143 W: 0, T134 W: 18.0, T157 W: 0]",0.33
906,erdos-renyi,175,58,36.0,0.0007008527041233501,0.8805435502083091,464,8d,"[T7 W: 0, T130 W: 18.0, T63 W: 0]",0.33
907,erdos-renyi,175,58,36.0,0.0007050804966900388,0.8462336950135141,464,8d,"[T18 W: 0, T43 W: 18.0, T19 W: 0]",0.33
908,erdos-renyi,175,58,35.0,0.0006983797589592148,0.8233099209833187,464,8d,"[T26 W: 0, T132 W: 17.0, T61 W: 0]",0.33
909,erdos-renyi,175,58,35.0,0.0006885426502990243,0.8361071765816809,464,8d,"[T124 W: 0, T125 W: 18.0, T173 W: 0]",0.33
910,erdos-renyi,175,79,34.0,0.0004967709885742673,0.8963209725022647,624,8d,"[T9 W: 0, T137 W: 17.0, T48 W: 0]",0.45
911,erdos-renyi,175,79,34.0,0.0004859642101652279,0.9084100394488596,640,8d,"[T16 W: 0, T173 W: 17.0, T135 W: 0]",0.45
912,erdos-renyi,175,79,36.0,0.000528169014084507,0.8938967136150234,624,8d,"[T34 W: 0, T103 W: 18.0, T124 W: 0]",0.45
913,erdos-renyi,175,79,36.0,0.0005262080860642559,0.9164644663372994,632,8d,"[T93 W: 0, T172 W: 18.0, T124 W: 0]",0.45
914,erdos-renyi,175,79,36.0,0.0005224963715529754,0.9257184325108854,624,8d,"[T12 W: 0, T90 W: 18.0, T93 W: 0]",0.45
915,erdos-renyi,175,44,35.0,0.0009245073696444607,0.8125099054361034,430,10d,"[T71 W: 0, T158 W: 18.0, T86 W: 0]",0.25
916,erdos-renyi,175,44,34.0,0.0009021917953616727,0.7979621079445948,430,10d,"[T74 W: 0, T52 W: 17.0, T140 W: 0]",0.25
917,erdos-renyi,175,44,36.0,0.0009106085900743664,0.82220367278798,450,10d,"[T79 W: 0, T147 W: 18.0, T163 W: 0]",0.25
918,erdos-renyi,175,44,32.0,0.000820554900251295,0.7952971947279348,440,10d,"[T35 W: 0, T69 W: 15.0, T59 W: 0]",0.25
919,erdos-renyi,175,44,33.0,0.0008715862870424173,0.8390734773651682,430,10d,"[T137 W: 0, T90 W: 18.0, T151 W: 0]",0.25
920,erdos-renyi,175,58,33.0,0.0006462984723854289,0.8822365844104975,590,10d,"[T37 W: 0, T108 W: 18.0, T170 W: 0]",0.33
921,erdos-renyi,175,58,34.0,0.0006687121390921249,0.8721579734088585,580,10d,"[T8 W: 0, T164 W: 17.0, T161 W: 0]",0.33
922,erdos-renyi,175,58,36.0,0.000713436385255648,0.8442330558858502,570,10d,"[T134 W: 0, T173 W: 18.0, T144 W: 0]",0.33
923,erdos-renyi,175,58,35.0,0.0007066424389259035,0.8438724005653141,570,10d,"[T53 W: 0, T65 W: 17.0, T173 W: 0]",0.33
924,erdos-renyi,175,58,34.0,0.0006853456964321709,0.8536988510380972,570,10d,"[T18 W: 0, T35 W: 16.0, T157 W: 0]",0.33
925,erdos-renyi,175,79,36.0,0.0005191508998615596,0.8942951084448546,790,10d,"[T52 W: 0, T79 W: 18.0, T121 W: 0]",0.45
926,erdos-renyi,175,79,35.0,0.0005123400767046287,0.8907983722223849,790,10d,"[T0 W: 0, T40 W: 18.0, T70 W: 0]",0.45
927,erdos-renyi,175,79,35.0,0.0005089872607759874,0.894814146937351,790,10d,"[T48 W: 0, T159 W: 18.0, T74 W: 0]",0.45
928,erdos-renyi,175,79,36.0,0.0005198706099815157,0.9070153650646949,790,10d,"[T12 W: 0, T11 W: 18.0, T58 W: 0]",0.45
929,erdos-renyi,175,79,35.0,0.0005079825834542817,0.9210159651669084,790,10d,"[T106 W: 0, T9 W: 17.0, T154 W: 0]",0.45
930,erdos-renyi,175,44,32.0,0.0008282002174025571,0.8153631140328175,528,12d,"[T4 W: 0, T145 W: 18.0, T45 W: 0]",0.25
931,erdos-renyi,175,44,34.0,0.0008967663659861793,0.8084348789365406,528,12d,"[T69 W: 0, T105 W: 18.0, T138 W: 0]",0.25
932,erdos-renyi,175,44,34.0,0.0008942661756970016,0.8166228300894266,516,12d,"[T22 W: 0, T18 W: 17.0, T37 W: 0]",0.25
933,erdos-renyi,175,44,32.0,0.0008197561225535403,0.8536991495030228,540,12d,"[T101 W: 0, T168 W: 16.0, T160 W: 0]",0.25
934,erdos-renyi,175,44,33.0,0.0008677816345850426,0.837067424003366,528,12d,"[T43 W: 0, T127 W: 17.0, T65 W: 0]",0.25
935,erdos-renyi,175,58,35.0,0.0006875687568756876,0.8332547540468332,696,12d,"[T29 W: 0, T153 W: 17.0, T101 W: 0]",0.33
936,erdos-renyi,175,58,34.0,0.0006850419084461637,0.8351265312701482,684,12d,"[T10 W: 0, T110 W: 18.0, T38 W: 0]",0.33
937,erdos-renyi,175,58,33.0,0.000652148136437295,0.8452432710169558,696,12d,"[T119 W: 0, T101 W: 16.0, T146 W: 0]",0.33
938,erdos-renyi,175,58,32.0,0.0006522891271556117,0.8817725957030453,684,12d,"[T48 W: 0, T81 W: 17.0, T88 W: 0]",0.33
939,erdos-renyi,175,58,31.0,0.0006026438569206843,0.8462869362363921,708,12d,"[T24 W: 0, T162 W: 17.0, T60 W: 0]",0.33
940,erdos-renyi,175,79,35.0,0.0005124450951683749,0.8926500732064422,936,12d,"[T105 W: 0, T97 W: 17.0, T119 W: 0]",0.45
941,erdos-renyi,175,79,35.0,0.0005053275966619503,0.8984002772082816,948,12d,"[T32 W: 0, T102 W: 17.0, T46 W: 0]",0.45
942,erdos-renyi,175,79,34.0,0.0004976435116068031,0.8970170662451333,936,12d,"[T11 W: 0, T129 W: 18.0, T76 W: 0]",0.45
943,erdos-renyi,175,79,36.0,0.0005173008391769169,0.8816386941027704,948,12d,"[T44 W: 0, T33 W: 18.0, T52 W: 0]",0.45
944,erdos-renyi,175,79,36.0,0.000531946332525563,0.8955612033808145,936,12d,"[T128 W: 0, T88 W: 18.0, T131 W: 0]",0.45
945,erdos-renyi,200,50,897.0,0.017947897074712872,1.6718956340789948,3,3,"[T5 W: 0, T34 W: 11.0, T157 W: 9.0, T186 W: 6.0, T25 W: 8.0, T107 W: 10.0, T13 W: 18.0, T49 W: 0]",0.25
946,erdos-renyi,200,50,860.0,0.01694047196942836,1.5818067210337627,3,3,"[T31 W: 0, T53 W: 14.0, T76 W: 18.0, T93 W: 16.0, T133 W: 5.0, T182 W: 14.0, T91 W: 18.0, T121 W: 9.0, T168 W: 0]",0.25
947,erdos-renyi,200,50,771.0,0.015658637637596978,1.548194483935172,3,3,"[T29 W: 0, T4 W: 18.0, T139 W: 18.0, T146 W: 15.0, T128 W: 4.0, T79 W: 1.0, T30 W: 6.0, T179 W: 12.0, T82 W: 8.0, T46 W: 9.0, T72 W: 0]",0.25
948,erdos-renyi,200,50,787.0,0.015774071995510303,1.5173574921831154,3,3,"[T103 W: 0, T77 W: 9.0, T53 W: 9.0, T84 W: 8.0, T40 W: 3.0, T97 W: 5.0, T158 W: 18.0, T77 W: 18.0, T8 W: 18.0, T173 W: 0]",0.25
949,erdos-renyi,200,50,842.0,0.016802362707535122,1.5643159323116218,3,3,"[T160 W: 0, T57 W: 18.0, T142 W: 9.0, T38 W: 8.0, T156 W: 5.0, T155 W: 7.0, T168 W: 18.0, T123 W: 9.0, T186 W: 0]",0.25
