graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,6,34.0,0.04871060171919771,1.3896848137535818,48,9,48,"[N:T7,0,[], N:T9,34.0,[]]",bfs
erdos-renyi,25,6,30.0,0.043227665706051875,1.446685878962536,48,10,48,"[N:T16,0,[], N:T11,30.0,[]]",bfs
erdos-renyi,25,6,32.0,0.04199475065616798,1.4383202099737533,48,10,48,"[N:T2,0,[], N:T9,32.0,[]]",bfs
erdos-renyi,25,6,30.0,0.03896103896103896,1.3688311688311687,48,9,48,"[N:T16,0,[], N:T12,30.0,[]]",bfs
erdos-renyi,25,7,34.0,0.03881278538812785,1.5981735159817352,48,16,48,"[N:T13,0,[], N:T9,34.0,[]]",bfs
erdos-renyi,25,7,36.0,0.04455445544554455,1.5272277227722773,48,14,48,"[N:T23,0,[], N:T4,36.0,[]]",bfs
erdos-renyi,25,7,30.0,0.03571428571428571,1.338095238095238,48,10,48,"[N:T3,0,[], N:T7,30.0,[]]",bfs
erdos-renyi,25,7,18.0,0.02654867256637168,1.3657817109144543,48,9,48,"[N:T17,0,[], N:T0,18.0,[]]",bfs
erdos-renyi,25,7,36.0,0.03696098562628337,1.4271047227926077,48,12,48,"[N:T0,0,[], N:T10,36.0,[]]",bfs
erdos-renyi,25,8,36.0,0.0410958904109589,1.36986301369863,48,12,48,"[N:T13,0,[], N:T23,36.0,[]]",bfs
erdos-renyi,25,8,34.0,0.03244274809160305,1.333969465648855,48,12,48,"[N:T1,0,[], N:T17,34.0,[]]",bfs
erdos-renyi,25,8,28.0,0.02959830866807611,1.3150105708245243,48,11,48,"[N:T1,0,[], N:T6,28.0,[]]",bfs
erdos-renyi,25,8,34.0,0.036170212765957444,1.374468085106383,48,11,48,"[N:T22,0,[], N:T23,34.0,[]]",bfs
erdos-renyi,25,8,34.0,0.03313840155945419,1.3508771929824561,48,11,48,"[N:T21,0,[], N:T11,34.0,[]]",bfs
